,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
906,AKX,2025-08-29,2025-10-19,51,Friday,836107,EUR,38822,500001,116617,0.07764384471231058,3.003889547163979,0.23323353353293294,30-35,B,teresa66,michael58@example.com,Joshua Ray,M,29
907,KTR,2025-06-20,2026-10-28,495,Friday,629359,EUR,29882,499996,388209,0.05976447811582493,12.99139950471856,0.7764242113936911,35-50,B,teresa66,michael58@example.com,Joshua Ray,M,29
908,AKX,2024-05-07,2025-08-30,480,Tuesday,405103,GBP,37217,500001,198276,0.07443385113229774,5.327565359916167,0.3965512068975862,25-40,B,teresa66,michael58@example.com,Joshua Ray,M,29
909,AKX,2025-05-12,2026-01-24,257,Monday,64680,USD,69452,499997,6109,0.13890483342900056,0.08796002994874158,0.012218073308439851,20-30,M,moorezachary,anthonykim@example.org,Robert Clayton,M,89
910,GRZ,2024-05-04,2025-12-06,581,Saturday,141865,GBP,35852,499999,70808,0.07170414340828682,1.9750083677340176,0.14161628323256648,30-50,B,moorezachary,anthonykim@example.org,Robert Clayton,M,89
911,GRZ,2024-03-27,2025-08-23,514,Wednesday,509585,USD,16473,499999,111764,0.03294606589213178,6.784677957870454,0.22352844705689412,40-50,F,moorezachary,anthonykim@example.org,Robert Clayton,M,89
912,BYU,2024-07-05,2025-12-14,527,Friday,838458,USD,28961,499998,515381,0.057922231688926754,17.79569075653465,1.0307661230644922,35-55,M,moorezachary,anthonykim@example.org,Robert Clayton,M,89
913,BYU,2025-08-09,2026-09-02,389,Saturday,667355,GBP,73170,500000,172381,0.14634,2.3558972256389232,0.344762,35-40,B,moorezachary,anthonykim@example.org,Robert Clayton,M,89
914,BYU,2024-05-16,2026-04-13,697,Thursday,71682,GBP,50150,500000,1568,0.1003,0.031266201395812564,0.003136,20-25,B,moorezachary,anthonykim@example.org,Robert Clayton,M,89
915,BYU,2025-09-12,2025-09-14,2,Friday,281403,EUR,14352,500003,117941,0.028703827777033338,8.217739687848384,0.2358805847164917,45-70,M,davisarthur,elizabeth07@example.net,Jessica Sanchez,F,58
916,KTR,2024-07-21,2025-02-05,199,Sunday,114064,USD,36426,499999,35400,0.07285214570429141,0.971833305880415,0.0708001416002832,30-50,F,davisarthur,elizabeth07@example.net,Jessica Sanchez,F,58
917,GRZ,2025-09-30,2026-03-01,152,Tuesday,819862,EUR,30992,500001,359665,0.061983876032247934,11.605091636551368,0.7193285613428773,40-45,M,davisarthur,elizabeth07@example.net,Jessica Sanchez,F,58
918,BYU,2025-02-01,2025-07-22,171,Saturday,417973,USD,30183,499999,10073,0.060366120732241464,0.3337309081270914,0.020146040292080586,25-50,F,davisarthur,elizabeth07@example.net,Jessica Sanchez,F,58
919,BYU,2024-12-31,2025-12-17,351,Tuesday,38457,GBP,65185,499998,12762,0.13037052148208592,0.19578123801488073,0.025524102096408385,45-50,F,davisarthur,elizabeth07@example.net,Jessica Sanchez,F,58
920,GRZ,2024-07-19,2025-02-01,197,Friday,496271,GBP,19817,500000,394258,0.039634,19.89493868900439,0.788516,25-50,M,davisarthur,elizabeth07@example.net,Jessica Sanchez,F,58
921,BYU,2024-06-24,2025-02-15,236,Monday,692259,USD,28238,500000,402991,0.056476,14.271230257100362,0.805982,30-50,F,davisarthur,elizabeth07@example.net,Jessica Sanchez,F,58
922,BYU,2024-02-28,2024-06-27,120,Wednesday,499300,GBP,21421,500000,212900,0.042842,9.938845058587367,0.4258,30-40,M,davisarthur,elizabeth07@example.net,Jessica Sanchez,F,58
923,BYU,2024-11-03,2025-11-15,377,Sunday,510102,GBP,60938,499999,315481,0.1218762437524875,5.17708162394565,0.6309632619265239,45-65,M,stephanieramirez,agray@example.com,Kathleen Ewing,F,70
924,GRZ,2023-12-15,2024-12-24,375,Friday,805962,EUR,34453,499998,67509,0.0689062756251025,1.9594520070821118,0.1350185400741603,35-40,F,stephanieramirez,agray@example.com,Kathleen Ewing,F,70
925,AKX,2024-02-02,2025-06-06,490,Friday,804586,GBP,9656,500002,183609,0.01931192275230899,19.015016570008285,0.3672165311338755,35-55,F,stephanieramirez,agray@example.com,Kathleen Ewing,F,70
926,AKX,2025-07-10,2026-10-06,453,Thursday,308255,GBP,24156,499998,306218,0.048312193248773,12.676684881602915,0.612438449753799,35-40,M,stephanieramirez,agray@example.com,Kathleen Ewing,F,70
927,GRZ,2024-09-12,2025-01-02,112,Thursday,730874,EUR,44980,499997,289016,0.08996053976323858,6.4254335260115605,0.5780354682128093,20-25,M,stephanieramirez,agray@example.com,Kathleen Ewing,F,70
928,GRZ,2024-12-11,2026-04-24,499,Wednesday,782819,EUR,29261,499999,537974,0.05852211704423409,18.38535935203855,1.0759501519003039,40-65,M,stephanieramirez,agray@example.com,Kathleen Ewing,F,70
929,AKX,2025-06-08,2025-12-17,192,Sunday,802378,EUR,21652,500002,243410,0.04330382678469286,11.241917605763902,0.4868180527277891,30-55,F,stephanieramirez,agray@example.com,Kathleen Ewing,F,70
930,AKX,2024-02-06,2024-11-09,277,Tuesday,331498,USD,20640,499998,157302,0.04128016512066048,7.621220930232558,0.3146052584210337,20-45,B,egoodwin,pamela08@example.org,Jessica Duffy,F,78
931,GRZ,2024-03-31,2025-06-01,427,Sunday,506616,USD,29757,500002,250993,0.05951376194495222,8.434754847598885,0.5019839920640318,35-50,F,egoodwin,pamela08@example.org,Jessica Duffy,F,78
932,BYU,2024-09-26,2025-11-24,424,Thursday,736938,GBP,40308,500000,198387,0.080616,4.921777314676987,0.396774,20-45,F,egoodwin,pamela08@example.org,Jessica Duffy,F,78
933,KTR,2024-04-05,2024-09-17,165,Friday,217490,EUR,9428,500001,99677,0.018855962288075425,10.572443784471787,0.19935360129279742,45-50,B,egoodwin,pamela08@example.org,Jessica Duffy,F,78
934,AKX,2024-01-08,2025-09-24,625,Monday,413425,EUR,78219,500002,391588,0.156437374250503,5.006302816451246,0.7831728673085308,45-65,B,egoodwin,pamela08@example.org,Jessica Duffy,F,78
935,AKX,2024-03-15,2026-02-04,691,Friday,873228,EUR,32110,499998,16474,0.06422025688102752,0.5130488944254127,0.03294813179252717,40-45,M,egoodwin,pamela08@example.org,Jessica Duffy,F,78
936,BYU,2024-08-27,2024-10-27,61,Tuesday,171980,GBP,45806,499997,10979,0.09161254967529806,0.2396847574553552,0.021958131748790494,35-60,M,douglas84,nancy34@example.net,Christina Krueger,F,63
937,BYU,2024-11-20,2026-06-09,566,Wednesday,396103,GBP,34136,499998,109197,0.06827227308909235,3.1988809468010313,0.21839487357949433,40-45,M,douglas84,nancy34@example.net,Christina Krueger,F,63
938,BYU,2025-02-09,2026-01-18,343,Sunday,541442,USD,69553,500001,250147,0.13910572178855643,3.5964947593921184,0.5002929994140012,45-70,M,michelle12,brad76@example.com,Courtney Vaughan,F,86
939,KTR,2025-08-01,2025-08-23,22,Friday,929928,USD,36193,500000,880995,0.072386,24.341585389439945,1.76199,35-40,M,michelle12,brad76@example.com,Courtney Vaughan,F,86
940,GRZ,2025-09-24,2026-06-18,267,Wednesday,986593,GBP,73893,500001,554238,0.14778570442859115,7.5005480898055295,1.1084737830524338,30-40,M,michelle12,brad76@example.com,Courtney Vaughan,F,86
941,AKX,2024-02-12,2025-01-07,330,Monday,221495,USD,61147,500001,86814,0.12229375541248917,1.4197589415670433,0.17362765274469452,25-35,B,michelle12,brad76@example.com,Courtney Vaughan,F,86
942,AKX,2024-06-04,2024-12-09,188,Tuesday,650508,USD,20864,499998,122251,0.041728166912667654,5.859422929447852,0.24450297801191204,45-50,M,michelle12,brad76@example.com,Courtney Vaughan,F,86
943,GRZ,2024-01-08,2024-05-31,144,Monday,910949,EUR,24230,500000,92515,0.04846,3.8182005777961203,0.18503,25-40,M,erin54,zdominguez@example.net,Pamela Mitchell,F,69
944,BYU,2025-02-02,2026-05-11,463,Sunday,81439,EUR,48018,500001,11458,0.09603580792838415,0.23861885126410928,0.022915954168091664,30-45,F,erin54,zdominguez@example.net,Pamela Mitchell,F,69
945,AKX,2025-09-19,2026-05-30,253,Friday,489858,EUR,50612,500003,130296,0.10122339265964404,2.574409231012408,0.2605904364573813,30-40,M,erin54,zdominguez@example.net,Pamela Mitchell,F,69
946,BYU,2024-11-03,2026-03-21,503,Sunday,785596,GBP,48610,499999,186983,0.09722019444038887,3.8465953507508743,0.3739667479334959,30-35,B,erin54,zdominguez@example.net,Pamela Mitchell,F,69
947,BYU,2023-12-24,2024-11-22,334,Sunday,841470,USD,47128,500001,358723,0.09425581148837703,7.611674588355118,0.7174445651108697,30-50,B,erin54,zdominguez@example.net,Pamela Mitchell,F,69
948,GRZ,2024-12-03,2026-05-27,540,Tuesday,127433,EUR,44509,500001,100554,0.08901782196435608,2.259183535914085,0.20110759778480444,30-55,M,erin54,zdominguez@example.net,Pamela Mitchell,F,69
949,GRZ,2023-10-14,2024-09-06,328,Saturday,810744,GBP,44724,500002,42433,0.08944764220943116,0.9487747070923889,0.08486566053735785,30-50,M,erin54,zdominguez@example.net,Pamela Mitchell,F,69
950,GRZ,2025-03-25,2027-02-12,689,Tuesday,45341,EUR,51991,499998,39190,0.10398241592966372,0.7537843088226809,0.07838031352125409,45-65,F,erin54,zdominguez@example.net,Pamela Mitchell,F,69
951,KTR,2023-11-01,2024-08-22,295,Wednesday,197260,EUR,11086,500001,62732,0.022171955656088687,5.6586685910156955,0.12546374907250185,30-50,M,sullivanandrew,lawrencewilliams@example.org,Jackson Cross,M,72
952,GRZ,2025-03-13,2026-03-22,374,Thursday,340792,GBP,53355,499999,317981,0.10671021342042684,5.959722612688595,0.6359632719265439,40-55,B,sullivanandrew,lawrencewilliams@example.org,Jackson Cross,M,72
953,KTR,2025-09-10,2027-04-12,579,Wednesday,580694,GBP,10663,500000,540688,0.021326,50.7069305073619,1.081376,25-35,B,sullivanandrew,lawrencewilliams@example.org,Jackson Cross,M,72
954,AKX,2023-12-27,2025-07-10,561,Wednesday,517638,USD,81795,499995,502602,0.16359163591635917,6.144654318723639,1.0052140521405215,45-55,F,zknight,melanie66@example.org,Christina Foster,F,68
955,GRZ,2023-12-23,2024-07-08,198,Saturday,558075,EUR,62381,500000,507625,0.124762,8.13749378817268,1.01525,20-40,F,zknight,melanie66@example.org,Christina Foster,F,68
956,BYU,2025-06-15,2025-09-16,93,Sunday,965949,USD,19810,500001,650160,0.03961992076015848,32.81978798586572,1.3003173993652013,30-50,B,zknight,melanie66@example.org,Christina Foster,F,68
957,BYU,2023-11-16,2025-03-08,478,Thursday,947804,GBP,25218,500000,817543,0.050436,32.41902609247363,1.635086,40-50,M,zknight,melanie66@example.org,Christina Foster,F,68
958,BYU,2024-05-09,2024-11-09,184,Thursday,129773,GBP,24286,499998,65374,0.048572194288777154,2.691838919542123,0.13074852299409198,45-55,B,zknight,melanie66@example.org,Christina Foster,F,68
959,AKX,2023-11-22,2024-10-11,324,Wednesday,204237,USD,83295,500002,193814,0.16658933364266543,2.326838345638994,0.387626449494202,30-50,B,zknight,melanie66@example.org,Christina Foster,F,68
960,BYU,2024-01-26,2025-04-30,460,Friday,425539,GBP,47914,500000,287962,0.095828,6.00997620737154,0.575924,45-70,F,zknight,melanie66@example.org,Christina Foster,F,68
961,AKX,2025-08-22,2026-12-19,484,Friday,599731,EUR,75175,500000,247177,0.15035,3.2880212836714335,0.494354,30-35,F,chelseacarlson,blevinswesley@example.net,Makayla Bush,F,61
962,GRZ,2025-01-13,2026-10-26,651,Monday,960903,USD,44099,499996,849195,0.08819870558964471,19.256559105648655,1.6984035872286978,30-50,F,chelseacarlson,blevinswesley@example.net,Makayla Bush,F,61
963,KTR,2025-08-21,2027-05-24,641,Thursday,639428,USD,53468,499999,257327,0.10693621387242774,4.8127291089997755,0.5146550293100586,40-45,B,bakerwilliam,lowerydanielle@example.net,Christina Carrillo,F,35
964,AKX,2024-03-17,2024-03-23,6,Sunday,669133,GBP,40221,500000,307939,0.080442,7.656174635140847,0.615878,20-40,F,bakerwilliam,lowerydanielle@example.net,Christina Carrillo,F,35
965,BYU,2025-05-01,2026-08-26,482,Thursday,283512,EUR,27416,500000,75901,0.054832,2.768492850889991,0.151802,20-25,B,bakerwilliam,lowerydanielle@example.net,Christina Carrillo,F,35
966,BYU,2024-10-16,2025-06-27,254,Wednesday,522671,USD,86908,500002,372640,0.17381530473878104,4.28775256593179,0.7452770188919244,20-45,B,bakerwilliam,lowerydanielle@example.net,Christina Carrillo,F,35
967,BYU,2024-09-29,2026-05-14,592,Sunday,333339,GBP,35504,499999,57958,0.07100814201628403,1.6324357818837314,0.11591623183246366,45-50,B,bakerwilliam,lowerydanielle@example.net,Christina Carrillo,F,35
968,KTR,2024-11-16,2026-07-12,603,Saturday,334022,USD,13864,500000,89825,0.027728,6.47901038661281,0.17965,25-35,B,bakerwilliam,lowerydanielle@example.net,Christina Carrillo,F,35
969,GRZ,2024-04-11,2024-06-13,63,Thursday,723685,GBP,45148,500002,634633,0.09029563881744473,14.05672455036768,1.269260922956308,40-50,F,bakerwilliam,lowerydanielle@example.net,Christina Carrillo,F,35
970,BYU,2024-11-26,2026-07-12,593,Tuesday,74678,USD,38416,500001,44722,0.07683184633630732,1.1641503540191587,0.08944382111235777,20-45,M,marcusbrown,gmarsh@example.com,Lawrence Meyer,M,88
971,KTR,2024-08-25,2025-02-26,185,Sunday,759409,EUR,34930,500004,647308,0.069859441124471,18.531577440595477,1.2946056431548547,20-45,F,marcusbrown,gmarsh@example.com,Lawrence Meyer,M,88
972,AKX,2025-03-09,2026-05-31,448,Sunday,475717,EUR,80174,500000,178776,0.160348,2.2298500760845164,0.357552,40-60,M,marcusbrown,gmarsh@example.com,Lawrence Meyer,M,88
973,AKX,2024-08-14,2024-10-22,69,Wednesday,555570,GBP,93826,499999,242172,0.1876523753047506,2.581075608040415,0.48434496868993737,35-55,F,marcusbrown,gmarsh@example.com,Lawrence Meyer,M,88
974,KTR,2025-03-22,2026-12-13,631,Saturday,484029,EUR,44460,499998,35956,0.08892035568142273,0.8087269455690508,0.0719122876491506,20-45,B,jodybrooks,campbelllisa@example.net,Jennifer Williams,F,68
975,GRZ,2024-05-02,2024-12-24,236,Thursday,988878,GBP,36845,500004,844105,0.07368941048471613,22.90962138689103,1.6881964944280445,40-60,M,jodybrooks,campbelllisa@example.net,Jennifer Williams,F,68
976,AKX,2024-05-04,2026-03-25,690,Saturday,348825,USD,50287,500001,285596,0.1005737988524023,5.679320699186668,0.5711908576182848,30-45,F,jodybrooks,campbelllisa@example.net,Jennifer Williams,F,68
977,AKX,2023-11-05,2025-06-11,584,Sunday,458460,EUR,80334,499999,251670,0.16066832133664266,3.13279557845993,0.5033410066820133,30-40,B,jodybrooks,campbelllisa@example.net,Jennifer Williams,F,68
978,AKX,2024-12-01,2026-05-16,531,Sunday,563024,EUR,18817,500000,417088,0.037634,22.165488653876814,0.834176,25-30,M,jodybrooks,campbelllisa@example.net,Jennifer Williams,F,68
979,GRZ,2025-03-06,2025-07-04,120,Thursday,357990,USD,8432,500000,202507,0.016864,24.016484819734345,0.405014,45-65,B,cynthia31,mccarthystephanie@example.org,Mary Conway,F,20
980,GRZ,2025-02-03,2025-04-19,75,Monday,802803,EUR,63029,500000,784886,0.126058,12.452775706420853,1.569772,25-50,B,cynthia31,mccarthystephanie@example.org,Mary Conway,F,20
981,BYU,2024-10-22,2026-02-04,470,Tuesday,448335,EUR,28047,500000,145579,0.056094,5.190537312368524,0.291158,25-40,F,cynthia31,mccarthystephanie@example.org,Mary Conway,F,20
982,AKX,2024-01-11,2024-02-10,30,Thursday,364704,EUR,5091,499999,66229,0.010182020364040728,13.009035552936554,0.13245826491652984,20-40,B,cynthia31,mccarthystephanie@example.org,Mary Conway,F,20
983,KTR,2023-10-30,2023-12-02,33,Monday,110305,GBP,34488,499997,26533,0.06897641385848315,0.7693400603108328,0.053066318397910386,30-35,M,cynthia31,mccarthystephanie@example.org,Mary Conway,F,20
984,AKX,2024-01-05,2024-04-13,99,Friday,529451,GBP,54520,499999,389425,0.10904021808043617,7.142791636096845,0.7788515577031154,20-35,M,cynthia31,mccarthystephanie@example.org,Mary Conway,F,20
985,GRZ,2024-06-26,2025-02-01,220,Wednesday,94502,EUR,67079,499996,58627,0.1341590732725862,0.8739993142414169,0.11725493803950432,40-50,F,cynthia31,mccarthystephanie@example.org,Mary Conway,F,20
986,KTR,2024-10-18,2025-02-05,110,Friday,215788,USD,20511,499998,83029,0.04102216408865635,4.048023012042319,0.16605866423465693,40-65,F,cruzcassandra,tamara91@example.org,Jesse Ewing,M,75
987,GRZ,2024-03-22,2024-04-15,24,Friday,531056,GBP,13143,500001,170310,0.026285947428105142,12.958228714905273,0.3406193187613625,40-60,F,cruzcassandra,tamara91@example.org,Jesse Ewing,M,75
988,BYU,2024-04-07,2024-06-23,77,Sunday,622167,EUR,8314,500002,275070,0.016627933488266047,33.08515756555208,0.5501377994488023,25-45,F,cruzcassandra,tamara91@example.org,Jesse Ewing,M,75
989,GRZ,2023-11-08,2024-11-12,370,Wednesday,80930,EUR,20261,500002,1725,0.04052183791264835,0.08513893687379695,0.0034499862000551998,20-30,M,cruzcassandra,tamara91@example.org,Jesse Ewing,M,75
990,KTR,2023-11-03,2023-11-04,1,Friday,488659,GBP,16304,499999,316287,0.03260806521613043,19.39934985279686,0.6325752651505303,30-55,F,michael08,cshepard@example.com,Megan Ayers,F,26
991,KTR,2024-12-08,2025-06-18,192,Sunday,797182,EUR,82127,499999,591014,0.164254328508657,7.196342250417037,1.1820303640607281,20-25,B,michael08,cshepard@example.com,Megan Ayers,F,26
992,GRZ,2025-06-29,2027-02-21,602,Sunday,989481,GBP,25312,499996,462741,0.050624404995239965,18.28148704171934,0.9254894039152313,20-40,M,melissa72,burnskevin@example.org,Karen Leonard,F,82
993,BYU,2025-08-05,2026-03-31,238,Tuesday,162172,USD,15020,499999,137700,0.03004006008012016,9.167776298268974,0.2754005508011016,20-40,F,melissa72,burnskevin@example.org,Karen Leonard,F,82
994,GRZ,2024-01-05,2024-12-23,353,Friday,344300,EUR,44726,499999,251667,0.0894521789043578,5.626861333452578,0.5033350066700133,20-40,B,melissa72,burnskevin@example.org,Karen Leonard,F,82
995,KTR,2024-01-03,2024-01-19,16,Wednesday,145967,GBP,45075,500002,120710,0.0901496394014424,2.6779811425402107,0.2414190343238627,25-40,F,steve67,joseph65@example.org,Angela Curry,F,83
996,BYU,2024-10-02,2025-08-22,324,Wednesday,481924,EUR,18150,500002,394722,0.036299854800580796,21.74776859504132,0.789440842236631,30-50,F,steve67,joseph65@example.org,Angela Curry,F,83
997,AKX,2025-09-29,2026-06-04,248,Monday,512850,GBP,18766,500002,114579,0.03753184987260051,6.105669828413087,0.22915708337166651,35-55,B,steve67,joseph65@example.org,Angela Curry,F,83
998,KTR,2025-06-15,2027-05-08,692,Sunday,13025,USD,48591,500001,9823,0.09718180563638873,0.20215677800415716,0.019645960708078582,25-35,M,vspencer,rachelwhite@example.com,Lisa Johnson,F,67
999,KTR,2023-11-28,2025-10-31,703,Tuesday,917958,GBP,49981,500000,225341,0.099962,4.5085332426322005,0.450682,20-45,B,vspencer,rachelwhite@example.com,Lisa Johnson,F,67
1000,KTR,2024-07-08,2025-04-27,293,Monday,56529,GBP,19976,500001,56385,0.039951920096159804,2.8226371645975172,0.11276977446045108,30-45,M,vspencer,rachelwhite@example.com,Lisa Johnson,F,67
1001,BYU,2024-07-15,2025-01-23,192,Monday,504978,GBP,16266,499996,139660,0.03253226025808206,8.586007623263248,0.27932223457787664,30-35,M,angelapierce,ucarr@example.com,Shelley Grant,F,62
1002,KTR,2024-07-26,2026-06-13,687,Friday,548722,USD,50592,499998,24977,0.10118440473761894,0.49369465528146744,0.049954199816799265,30-55,B,angelapierce,ucarr@example.com,Shelley Grant,F,62
1003,GRZ,2023-10-29,2024-03-05,128,Sunday,572934,GBP,55359,500001,234152,0.11071777856444287,4.229700681009411,0.46830306339387323,45-50,F,angelapierce,ucarr@example.com,Shelley Grant,F,62
1004,BYU,2023-12-23,2024-01-19,27,Saturday,873329,USD,31270,500000,143793,0.06254,4.598433002878158,0.287586,40-65,F,angelapierce,ucarr@example.com,Shelley Grant,F,62
1005,BYU,2024-07-09,2025-07-13,369,Tuesday,769936,EUR,44372,499996,723647,0.08874470995767966,16.30864058415217,1.4473055784446276,35-55,F,moorebrenda,martinscott@example.com,Natasha Thomas,F,36
1006,AKX,2023-11-21,2024-09-26,310,Tuesday,640224,EUR,57483,500000,498929,0.114966,8.679592227267191,0.997858,40-55,F,moorebrenda,martinscott@example.com,Natasha Thomas,F,36
1007,BYU,2023-11-13,2025-09-12,669,Monday,109097,GBP,67123,499997,83263,0.1342468054808329,1.240454091742026,0.16652699916199498,40-50,B,moorebrenda,martinscott@example.com,Natasha Thomas,F,36
1008,AKX,2025-05-27,2027-02-08,622,Tuesday,157102,GBP,9497,499995,16294,0.018994189941899418,1.7156996946404128,0.032588325883258835,45-65,F,moorebrenda,martinscott@example.com,Natasha Thomas,F,36
1009,GRZ,2024-02-14,2024-12-31,321,Wednesday,968240,GBP,90986,500003,756906,0.18197090817455094,8.318928186754006,1.513802917182497,25-45,M,moorebrenda,martinscott@example.com,Natasha Thomas,F,36
